#separator:tab
#html:false
anlegen	to invest (money); to put on; to apply; to dock (a ship)	[ˈanleːɡn̩]	haben + angelegt	Er legt sein Geld in Aktien an.   Bitte legen Sie die Sicherheitsgurte an.   Das Schiff legt am Hafen an.		
die Gärtnerei	nursery; gardening business; plant shop	[ˈɡɛʁtnəʁaɪ̯]	Gärtnereien	Ich kaufe meine Blumen immer in der Gärtnerei.   Die Gärtnerei bietet eine große Auswahl an Obst- und Gemüsepflanzen an.		
das Werkzeug	tool; implement	[ˈvɛʁkʦɔʏ̯k]	Werkzeuge	Er lagert das Gartenwerkzeug in der Schuppen.   Alle Werkzeuge müssen nach der Arbeit sauber gemacht werden.		
das Zeug	stuff; things; gear; equipment	[tsɔʏ̯k]		Räum dein Zeug auf, bevor die Gäste kommen.   Er hat sein ganzes Zeug in den Koffer gepackt.		
die Hummel	bumblebee	[ˈhʊml̩]	Hummeln	Eine Hummel summt von Blume zu Blume.   Im Sommer sieht man viele Hummeln im Garten.		
der Schmetterling	butterfly	[ˈʃmɛtɐlɪŋ]	Schmetterlinge	Ein bunter Schmetterling sitzt auf der Blume.   Im Frühling fliegen viele Schmetterlinge durch den Garten.		
der Einsatz	deployment; mission; use; effort	[ˈaɪ̯nˌzat͡s]	Einsätze	Die Polizei war beim Einsatz sehr gut vorbereitet.   Sein Einsatz für das Projekt wurde von allen Kollegen geschätzt.   Der Arzt erklärte den Einsatz der neuen Technik im Krankenhaus.		
der Sand	sand	[zant]		Die Kinder spielen am Strand im Sand.   Wir müssen den Sand in der Wüste vermeiden, wenn wir fahren.		
die Erde	earth; soil; ground; (the planet) Earth	[ˈeːɐ̯də]		Die Pflanzen wachsen gut in fruchtbarer Erde.   Die Erde dreht sich einmal in 24 Stunden um ihre Achse.   Er grub ein Loch in die Erde, um einen Baum zu pflanzen.		
der Direktor	director, head (of an institution, company, or school)	[diˈʁɛktoːɐ̯]	Direktoren	Der Direktor der Schule begrüßte die neuen Lehrer.  Die Direktoren der Firmen trafen sich zur Jahreskonferenz.		
die Direktorin	female director, head (of an institution, company, or school)	[diˈʁɛktoːʁɪn]	Direktorinnen	Die Direktorin der Schule eröffnete die neue Bibliothek.  Alle Direktorinnen der Firmen nahmen an der Konferenz teil.		
der Flur	hallway, corridor	[fluːɐ̯]	Flure	Die Kinder spielten im Flur.  Die Flure des alten Hauses waren sehr lang und eng.		
trainieren	to train, to practice, to work out	[tʁɛˈniːʁən]	haben + trainiert	Ich trainiere jeden Morgen im Fitnessstudio.  Die Mannschaft trainierte intensiv für das kommende Turnier.		
strecken	to stretch, to extend, to straighten	[ˈʃtʁɛkən]	haben + gestreckt	Er streckte die Arme nach oben.  Die Katze streckte sich nach einem langen Schlaf.		
der Daumen	thumb	[ˈdaʊ̯mən]	Daumen	Er hob den Daumen, um Zustimmung zu zeigen.  Mein Daumen tut weh, weil ich mich gestoßen habe.		
der Stress	stress, pressure	[ʃtʁɛs]	Stresse	Ich habe viel Stress bei der Arbeit.  Der ständige Stress macht ihn müde und unkonzentriert.		
vorstellen	to introduce, to imagine, to present	[ˈfɔʁˌʃtɛlən]	[ˈfɔʁˌʃtɛlən]	Ich möchte dir meine Freundin vorstellen.  Kannst du dir vorstellen, wie es dort aussieht?		
der Sponsor	sponsor	[ˈspɔnzoːɐ̯]	Sponsoren	Der Sponsor finanzierte das neue Projekt.  Viele Sponsoren unterstützen die Veranstaltung jedes Jahr.		
überlegen	to consider, to think about, to reflect	[ˌyːbɐˈleːɡn̩]	haben + überlegt	Ich muss mir das Angebot noch überlegen.  Sie überlegte lange, bevor sie eine Entscheidung traf.		
die Bewerbung	application (for a job, position, or program)	[bəˈvɛʁbʊŋ]	Bewerbungen	Ich habe meine Bewerbung gestern abgeschickt.  Die Bewerbungen für die Stelle werden bis Ende des Monats angenommen.		
starten	to start, to launch, to take off	[ˈʃtaʁtn̩]	haben + gestartet	Das Rennen startet um zehn Uhr.  Die neue Website wurde gestern offiziell gestartet.		
spenden	to donate, to give (charitably)	[ˈʃpɛndn̩]	haben + gespendet	Viele Menschen spenden Geld für wohltätige Organisationen.  Er spendete Blut bei der Blutspendeaktion.		
blühen	to bloom, to flower, to blossom	[ˈblyːən]	haben + geblüht	Die Rosen blühen im Frühling wunderschön.  In diesem Garten blühten viele exotische Pflanzen.		
der Rand	edge, border, rim, margin	[ʁant]	Ränder	Er setzte sich an den Rand des Sees.  Der Rand des Tisches war beschädigt.		
gießen	to pour, to water (plants), to cast (metal)	[ˈɡiːsən]	haben + gegossen	Ich gieße jeden Morgen die Blumen im Garten.  Die Handwerker gossen den Beton für das Fundament.		
das Unkraut	weed, unwanted plant	[ˈʊnˌkʁaʊ̯t]	Unkräuter	Im Garten wächst viel Unkraut, das wir entfernen müssen.  Die Kinder halfen, das Unkraut aus den Beeten zu jäten.		
spannend	exciting; thrilling; gripping; suspenseful	[ˈʃpanənt]	Der Film war von Anfang bis Ende spannend.   Ich finde dieses Buch sehr spannend, weil die Geschichte viele Wendungen hat.   Die Diskussion wurde spannend, als neue Informationen bekannt wurden.			
die Eile	haste; hurry; urgency	[ˈaɪ̯lə]		In der Eile habe ich meinen Schlüssel vergessen.   Eile ist geboten, wenn der Zug gleich abfährt.   Aus Eile machte er einen Fehler.  Sie sind in Eile und müssen weg.		
tatsächlich	actually; in fact; really	[taːtˈzɛçlɪç]	Er ist tatsächlich gestern angekommen.   Ich dachte, es sei teuer, aber es war tatsächlich sehr günstig.   Das Problem ist tatsächlich größer, als wir erwartet haben.			
der Winzer	winemaker; vintner	[ˈvɪntsɐ]	Winzer	Der Winzer erklärte den Unterschied zwischen den Weinsorten.   Viele Winzer hier produzieren Bio-Wein.   Als Winzer muss man viel über Weinbau und Lagerung wissen.		
liefern	to deliver; to supply; to provide	[ˈliːfɐn]	haben + geliefert	Die Firma liefert die Waren pünktlich.   Wir können alle notwendigen Informationen liefern.   Der Kurier lieferte das Paket direkt an die Haustür.		
der Betrag	amount; sum; total	[bəˈtraːk]	Beträge	Der Betrag auf der Rechnung stimmt nicht.   Bitte überweisen Sie den Betrag bis Ende des Monats.   Der maximale Betrag für diese Zahlung ist 500 Euro.		
die Saat	seed (collective); sowing	[zaːt]		Die Saat wird im Frühjahr ausgebracht.   Die Saat muss regelmäßig gegossen werden.   Landwirte kontrollieren die Qualität der Saat vor der Aussaat.		
der Samen	seed (individual)	[ˈzaːmən]	Samen	Ich habe drei Samen in den Topf gepflanzt.   Die Sonnenblume produziert viele Samen.   Einige Samen keimen schneller als andere.		
die Mauer	wall; barrier	[ˈmaʊ̯ɐ]	Mauern	Die Berliner Mauer fiel 1989.   Wir bauen eine Mauer um den Garten.   Die alte Stadtmauer ist ein beliebtes Touristenziel.		
die Schaufel	shovel; spade	[ˈʃaʊ̯fəl]	Schaufeln	Der Gärtner benutzt eine Schaufel, um Erde umzuschichten.   Kinder spielen mit Schaufeln im Sandkasten.   Er legte die Kiesel mit der Schaufel in den Eimer.		
der Schlauch	hose; tube; pipe; inner tube	[ʃlaʊ̯x]	Schläuche	Der Gartenschlauch ist zu kurz, um den ganzen Rasen zu wässern.   Die Reifen des Fahrrads haben einen Schlauch.   Sie legte den Wasserschlauch in den Keller.		
vergehen	to pass (time); to elapse; to fade away	[fɛɐ̯ˈɡeːən]	sein + vergangen	Die Zeit vergeht sehr schnell, wenn man Spaß hat.   Seit unserem letzten Treffen sind viele Jahre vergangen.   Der Schmerz wird mit der Zeit vergehen.		
witzig	funny; amusing; witty	[ˈvɪt͡sɪç]	Der Film war wirklich witzig.  Sie ist sehr witzig und bringt alle zum Lachen.			
der Ärger	anger; annoyance; trouble	[ˈɛʁɡɐ]		Der Ärger mit dem Nachbarn dauert schon lange.  Ich hatte heute viel Ärger bei der Arbeit.  Das Ganze hat nur Ärger gemacht.		
die Stimmung	mood; atmosphere; vibe	[ˈʃtɪmʊŋ]	Stimmungen	Die Stimmung im Büro ist heute sehr entspannt.  Nach der Nachricht hat sich die Stimmung sofort verändert.  Die gute Musik sorgte für eine tolle Stimmung.		
fehlen	to be missing; to lack; to be absent	[ˈfeːlən]	haben + gefehlt	Mir fehlt das Geld für den Ausflug.  Er fehlt heute in der Schule.  Es fehlt an Zeit, alles zu erledigen.		
wasserdicht	waterproof	[ˈvasɐˌdɪçt]	Diese Uhr ist wasserdicht und kann beim Schwimmen getragen werden.  Das Telefon ist wasserdicht, also kannst du es ruhig ins Wasser fallen lassen.			
genial	genius; brilliant; amazing	[ɡeˈni̯a̯l]	Das war eine geniale Idee!  Er hat eine geniale Lösung für das Problem gefunden.			
verbinden	to connect; to link; to join; to associate (in general sense)	[fɛɐ̯ˈbɪndn̩]	haben + verbunden	Das Kabel verbindet den Computer mit dem Drucker.  Wir sind durch gemeinsame Interessen verbunden.  Das Krankenhaus verbindet moderne Technik mit traditioneller Pflege.  Ich fühle mich mit meiner Familie tief verbunden.		
das Video	video; clip; recording	[ˈviːdeo]	Videos	Ich habe gestern ein lustiges Video gesehen.  Kannst du mir das Video schicken?  Das Video zeigt die schönsten Sehenswürdigkeiten der Stadt.		
pflanzen	to plant	[ˈpflant͡sn̩]	haben + gepflanzt	Wir pflanzen heute Blumen im Garten.  Er hat einen Baum im Hinterhof gepflanzt.  Im Frühling pflanze ich immer Kräuter auf dem Balkon.		
melden	to report; to announce; to register; to sign in	[ˈmɛldn̩]	haben + gemeldet	Ich muss den Schaden bei der Versicherung melden.  Er meldete sich sofort nach der Ankunft an der Rezeption.  Bitte meldet euch, wenn ihr an dem Treffen teilnehmen wollt.		
stock-	completely; utterly; totally (used as an intensifier before adjectives or participles)	[ʃtɔk]	Es war stockdunkel in der Höhle.  Nach dem langen Lauf war ich stockmüde.  Der Boden war stocknass nach dem Regen.  Das Zimmer ist stocksauber geputzt.			
die Kapuzenjacke	hooded jacket; hoodie	[ˈkapuːtsn̩ˌjakə]	Kapuzenjacken	Ich habe mir eine neue Kapuzenjacke gekauft.  Er trägt immer seine schwarze Kapuzenjacke.  Im Herbst ist eine Kapuzenjacke sehr praktisch.		
der Patient	patient (male); client (in a medical context)	[paˈtsi̯ɛnt]	Patienten	Der Patient wartet im Wartezimmer.  Die Patientin hat gestern eine Untersuchung gehabt.  Die Patienten haben sich über die neue Behandlungsmethode gefreut.		
die Patientin	patient (female); client (in a medical context)	[paˈtsi̯ɛntɪn]	Patientinnen	Die Patientin wartet auf ihre Untersuchung.  Er ist der Arzt der Patientin.  Viele Patientinnen haben die neue Behandlung ausprobiert.		
gegenüber	opposite; across from; toward; in relation to	[ɡəˈɡɛnʏːbɐ]	"Regiert: Dativ (always takes the dative case)   Usage notes:  Indicates position: physically opposite or across from something. Indicates a relational or figurative sense: toward someone, or in relation to someone/something. Can appear before or after the noun; e.g., both ""dem Haus gegenüber"" and ""gegenüber dem Haus"" are correct."	Das Café liegt dem Bahnhof gegenüber.  Er zeigte sich freundlich gegenüber den neuen Kollegen.  Die Bank sitzt mir direkt gegenüber.		
sobald	as soon as	[zoˈbalt]	"""Sobald"" is a subordinating conjunction used to indicate that one action or event happens immediately after another. Usage rules:  Always introduces a subordinate clause, which pushes the verb to the end of the clause (Verbstellung: subordinierend). The main clause can appear before or after the ""sobald""-clause. Used to express temporal sequence, emphasizing immediacy."	Ich rufe dich an, sobald ich zu Hause bin.  Sobald er fertig ist, können wir gehen.  Wir starten das Meeting, sobald alle Teilnehmer angekommen sind.		
chatten	to chat (online or via messaging)	[ˈtʃatn̩]	haben + gechattet	Wir haben gestern lange im Internet gechattet.  Sie chattet jeden Abend mit ihren Freunden.  Ich chatte lieber per App als per E-Mail.		
der Streit	argument; quarrel; conflict; dispute	[ʃtʁaɪt]	Streite	Der Streit zwischen den Nachbarn dauerte Stunden.  Sie hatten einen Streit über das Essen.  Es ist besser, einen Streit früh zu klären, bevor er eskaliert.		
krass	awesome; extreme; intense; shocking (depending on context)	[kʁas]	Das Konzert gestern war echt krass!  Seine Leistung im Wettkampf war total krass.  Krass, dass du das schon alleine geschafft hast!			
die Beere	berry	[ˈbeːʁə]	Beeren	Im Sommer esse ich viele Beeren aus dem Garten.  Die Beeren sind süß und reif.  In der Wildnis findet man viele verschiedene Beeren.		
ärgern	to annoy; to anger; to upset	[ˈɛʁɡɐn]	haben + geärgert	Es hat mich geärgert, dass er zu spät kam.  Warum ärgerst du dich so über kleine Dinge?  Er hat sich über die Verspätung geärgert.		
klauen	to steal; to pinch; to swipe (informal)	[ˈklaʊən]	haben + geklaut	Jemand hat mir das Fahrrad geklaut.  Er klaut immer Süßigkeiten aus dem Schrank.  Pass auf, dass dir niemand dein Handy klaut!		
ausgerechnet	of all things; of all people; of all times (emphasizing irony or annoyance)	[ˈaʊsɡəˌʁɛçnət]	Ausgerechnet heute hat es angefangen zu regnen.  Warum musstest du ausgerechnet mich fragen?  Er kommt ausgerechnet in dem Moment, als ich gehen wollte.			
richten	to adjust; to direct; to judge; to fix (depending on context)	[ˈʁɪçtn̩]	haben + gerichtet	Er richtete die Kamera auf das Ziel aus.  Die Gäste richten ihre Blicke auf den Redner.  Das Gericht richtet über den Fall.  Kannst du den Spiegel richtig richten?		
verpassen	to miss; to fail to catch; to miss out on	[fɛɐ̯ˈpasn̩]	haben + verpasst	Ich habe den Bus verpasst.  Er hat die Gelegenheit verpasst, etwas Wichtiges zu sagen.  Wir dürfen das Spiel nicht verpassen.		
der Pickel	pimple, spot	[ˈpɪkl̩]	Pickel	Ich habe einen Pickel auf meiner Stirn.  Teenager bekommen oft Pickel während der Pubertät.		
der Muskel	muscle	[ˈmʊskl̩]	Muskeln	Er hat seine Muskeln im Fitnessstudio trainiert.  Der Arzt erklärte, wie die Muskeln im Arm zusammenarbeiten.		
katastrophal	catastrophic, disastrous	[kataˈstʁoːfaːl]	Die Organisation der Veranstaltung war katastrophal.  Seine Leistungen in der Prüfung waren katastrophal schlecht.			
hinein	in, inside, into (direction toward the inside)	[hɪˈnaɪ̯n]	Komm bitte hinein.  Er legte das Buch in die Tasche hinein.			
die Untermiete	sublease, subletting	[ˈʊntɐˌmiːtə]	Untermieten	Die Untermiete ist nur für drei Monate erlaubt.  Wegen ihres Auslandssemesters suchte sie eine Untermiete.		
rein	in, inside, into (direction toward the inside)	[ʁaɪ̯n]	Komm rein, es ist kalt draußen.  Er ging ohne zu zögern rein.			
die Klappcouch	folding sofa, sofa bed	[ˈklapˌkaʊ̯t͡ʃ]	Klappcouches	Wir haben eine Klappcouch für Gäste im Wohnzimmer.  Die Klappcouch lässt sich leicht in ein Bett umwandeln.		
der Witz	joke	[vɪts]	Witze	Er hat einen sehr lustigen Witz erzählt.  Ich habe den Witz schon einmal gehört.		
verstecken	to hide, to conceal	[fɛɐ̯ˈʃtɛkən]	haben + versteckt	Die Kinder verstecken sich im Garten beim Versteckspiel.  Er musste das Geschenk gut verstecken, damit es eine Überraschung bleibt.		
schlank	slim, slender	[ʃlaŋk]	Sie ist sehr schlank und sportlich.  Er möchte schlank bleiben und achtet auf seine Ernährung.			
erkalten	to catch a cold, to become cold	[ɛɐ̯ˈkaltn̩]	haben + erkältet	Ich habe mich gestern erkältet.  Wenn man zu lange im Regen bleibt, kann man schnell erkalten.		
cool	cool, awesome, great	[kuːl]	Dein neues Auto ist wirklich cool.  Es ist cool, dass du auch kommen kannst.			
die Apfelsine	orange (fruit) (mainly northern Germany)	[ˈapfəlˌziːnə]	Apfelsinen	Ich esse jeden Morgen eine Apfelsine.  Die Apfelsinen sind heute besonders süß.		
überhaupt	at all, in general, anyway	[ˈyːbɐˌhaʊ̯pt]	Ich habe überhaupt keine Zeit.  Überhaupt gefällt mir dieses Buch sehr.			
umfallen	to fall over, to topple	[ʊmˈfalən]	sein + umgefallen	Der Baum ist im Sturm umgefallen.  Er konnte nicht mehr stehen und ist einfach umgefallen.		
messen	to measure	[ˈmɛsn̩]	haben + gemessen	Der Arzt misst jeden Morgen den Blutdruck seiner Patienten.  Wir müssen die Länge des Tisches genau messen.		
der Umfang	circumference, extent, scope	[ˈʊmfaŋ]	Umfänge	Der Umfang des Kreises beträgt 31,4 cm.  Wir diskutierten den Umfang des Projekts im Meeting.		
die Hüfte	hip	[ˈhʏftə]	Hüften	Sie trägt den Gürtel um die Hüfte.  Der Arzt tastete vorsichtig die Hüfte ab.		
merkwürdig	strange, odd, peculiar	[ˈmɛʁkˌvʏʁdɪç]	Das Verhalten des Hundes war merkwürdig.  Es ist merkwürdig, dass er gestern nicht gekommen ist.			
flirten	to flirt	[ˈflœʁtn̩]	haben + geflirtet	Er flirtet oft mit seinen Kolleginnen.  Sie haben den ganzen Abend auf der Party geflirtet.		
ordentlich	tidy, neat, proper; decent, considerable (context-dependent)	[ˈɔʁdn̩tlɪç]	Bitte räum dein Zimmer ordentlich auf.  Er hat eine ordentlich große Summe gespart.			
das Portemonnaie	wallet, purse	[pɔʁtmɔˈneː]	Portemonnaies	Ich habe mein Portemonnaie zu Hause vergessen.  Er zog Geld aus seinem Portemonnaie.		
dokumentieren	to document, to record	[dɔkʊmɛnˈtiːʁən]	haben + dokumentiert	Die Polizei dokumentierte den Unfall sorgfältig.  Bitte dokumentiere alle Änderungen im Bericht.		
erwarten	to expect, to anticipate	[ɛɐ̯ˈvaʁtn̩]	haben + erwartet	Ich erwarte eine schnelle Antwort.  Niemand hatte erwartet, dass es so schwierig wird.		
der Teufel	devil	[ˈtɔʏ̯fl̩]	Teufel	Der Teufel wird oft als Symbol des Bösen dargestellt.  In der Geschichte kämpft der Held gegen den Teufel.		
der Sitz	seat	[zɪts]	Sitze	Bitte nehmt alle eure Sitze ein.  Der Sitz im Auto war sehr bequem.		
das Brauhaus	brewery, beer hall	[ˈbʁaʊ̯ˌhaʊ̯s]	Brauhauser	Wir gingen gestern ins Brauhaus, um ein frisches Bier zu trinken.  Das Brauhaus stellt noch immer traditionell Bier nach alter Rezeptur her.		
das Seil	rope; cord	[zaɪ̯l]	Seile	Das Seil ist sehr stabil.  Er klettert mit einem Seil den Berg hinauf.  Die Bergsteiger überprüften ihre Seile vor dem Aufstieg.		
die Gelegenheit	opportunity; occasion	[ɡəˈleːɡn̩haɪ̯t]	Gelegenheiten	Das ist eine gute Gelegenheit, Deutsch zu üben.  Bei dieser Gelegenheit möchte ich mich bedanken.  Er hat die Gelegenheit genutzt, um mit ihr zu sprechen.		
die Brücke	bridge	[ˈbʁʏkə]	Brücken	Die Brücke verbindet die beiden Stadtteile.  Wir gingen langsam über die Brücke.  Die alte Brücke wurde renoviert.		
die Verspätung	delay; lateness	[fɛɐ̯ˈʃpɛːtʊŋ]	Verspätungen	Der Zug hatte eine Verspätung von zehn Minuten.  Wegen der Verspätung verpassten wir den Anschluss.  Ich entschuldige mich für die Verspätung.		
der Zufall	chance; coincidence	[ˈtsuːfal]	Zufälle	Es war reiner Zufall, dass wir uns wiedergetroffen haben.  Durch einen Zufall habe ich die richtige Lösung gefunden.  Manche Dinge im Leben passieren einfach durch Zufall.		
das Album	album	[ˈalbʊm]	Alben	Ich habe mir ein neues Album meiner Lieblingsband gekauft.  Das Fotoalbum liegt im Regal.  Dieses Album enthält viele bekannte Lieder.		
das Zentrum	center	[ˈtsɛntrʊm]	Zentren	Das Zentrum der Stadt ist sehr belebt.  Im Einkaufszentrum gibt es viele Geschäfte.  Die Forschung steht im Zentrum der Diskussion.		
die Atmosphäre	atmosphere	[atmoˈsfɛːʁə]	Atmosphären	Die Atmosphäre im Café war sehr entspannt.  Eine angenehme Atmosphäre ist mir wichtig.  Die Erde hat eine schützende Atmosphäre.		
die Dekoration	decoration	[dekoʁaˈt͡si̯oːn]	Dekorationen	Die Dekoration für die Party war sehr kreativ.  Wir haben die Dekoration selbst gebastelt.  Die Blumen sind ein Teil der Tischdekoration.		
der Imbiss	snack; snack bar; fast food stand	[ˈɪmbɪs]	Imbisse	Wir haben einen kleinen Imbiss an der Ecke gefunden.  Er kaufte sich einen Imbiss nach der Arbeit.  Der Imbiss bietet verschiedene Würstchen und Sandwiches an.		
die Pommes	French fries; chips	[ˈpɔməs]	Pommes	Ich esse gern Pommes mit Ketchup.  Die Kinder lieben Pommes im Imbiss.  Zum Mittagessen bestellte er Pommes und ein Sandwich.		
die Art	kind; type; species	[aʁt]	Arten	Welche Art von Musik magst du?  Diese Art von Problem ist schwierig zu lösen.  Die Tiere gehören zur selben Art.		
die Pizza	pizza	[ˈpitsa]	Pizzas	Wir haben gestern eine Pizza bestellt.  Die Pizza schmeckt besonders gut mit viel Käse.  Er liebt es, Pizza mit seinen Freunden zu essen.		
das Dessert	dessert; sweet course	[deˈsɛʁ]	Desserts	Zum Abendessen gab es ein leckeres Dessert.  Ihr Lieblingsdessert ist Schokoladenmousse.  Wir bestellten zwei Desserts für die Kinder.		
der Pudding	pudding	[ˈpʊdɪŋ]	Puddings	Zum Nachtisch gibt es Vanillepudding.  Die Kinder lieben Schokoladenpudding.  Er machte einen Pudding für die Geburtstagsparty.		
das Trinkgeld	tip; gratuity	[ˈtʁɪŋkɡɛlt]	Trinkgelder	Im Restaurant gab er dem Kellner Trinkgeld.  Es ist üblich, dem Friseur Trinkgeld zu geben.  Das Trinkgeld betrug fünf Euro.		
ständig	constant; continual; permanent	[ˈʃtɛndɪç]	Er hat ständige Kopfschmerzen.  Die Maschine läuft ständig.  Sie beschwert sich über ständige Unterbrechungen.			
nervig	annoying; irritating	[ˈnɛʁvɪç]	Dieses Geräusch ist wirklich nervig.  Er findet es nervig, ständig unterbrochen zu werden.  Die nervigen Aufgaben dauern ewig.			
angenehm	pleasant; agreeable; comfortable	[ˈaŋɡəneːm]	Das Wetter heute ist sehr angenehm.  Es war ein angenehmer Abend mit Freunden.  Die Matratze ist wirklich angenehm zu schlafen.			
vorsichtig	careful; cautious	[ˈfoːɐ̯zɪçtɪç]	Sei vorsichtig beim Überqueren der Straße.  Er fährt immer sehr vorsichtig.  Man sollte vorsichtig mit zerbrechlichen Gegenständen umgehen.			
betrunken	drunk; intoxicated	[bəˈtʁʊŋkən]	Er war gestern Abend stark betrunken.  Die Polizei hielt den betrunkenen Fahrer an.  Nach der Party fühlte sie sich ein bisschen betrunken.			
persönlich	personal; private; in person	[pɛʁˈzøːnlɪç]	Ich möchte dir das persönlich erklären.  Sie hat eine persönliche Nachricht geschickt.  Persönlich finde ich diesen Film sehr interessant.			
beliebt	popular; well-liked; favored	[bəˈliːpt]	Dieser Schauspieler ist bei Jugendlichen sehr beliebt.  Das Restaurant ist bei Touristen beliebt.  Sie ist eine bei ihren Kollegen sehr beliebte Lehrerin.			
verspäten	to be late; to delay	[fɛɐ̯ˈʃpɛːtən]	haben + verspätet	Ich habe mich heute Morgen verspätet.  Der Zug verspätet sich aufgrund des starken Schneefalls.  Bitte entschuldigen Sie, dass ich mich verspätet habe.		
der Mist	manure; dung; rubbish; crap	[mɪst]	Miste	Der Bauer streut Mist auf die Felder.  So ein Mist! Ich habe meinen Schlüssel verloren.  Die Katze hat den Mist in der Ecke verteilt.		
der Schaden	damage; harm	[ˈʃaːdn̩]	Schäden	Der Unfall verursachte großen Schaden.    Rauchen kann deiner Gesundheit Schaden zufügen.    Die Stürme richteten viele Schäden an.		
absichtlich	intentionally; on purpose	[apˈzɪçtlɪç]	Er hat das Glas absichtlich fallen lassen.    Sie hat absichtlich spät geantwortet.    Die Kinder haben absichtlich die Blumen umgeworfen.			
die Grundschule	primary school; elementary school	[ˈɡʁʊntʃuːlə]	Grundschulen	Mein Sohn geht in die Grundschule.    Die Grundschule liegt in der Nähe unseres Hauses.    Nach der Grundschule wechseln die Kinder auf eine weiterführende Schule.		
relativ	relatively; fairly	[ʁelaˈtiːf]	Die Aufgabe ist relativ einfach.  Er kommt relativ spät nach Hause.  Das Hotel ist relativ teuer für diese Gegend.			
der Untertitel	subtitle; caption	[ˈʊntɐˌtiːtl̩]	Untertitel	Der Untertitel ist schwer zu lesen.  Ich habe die Untertitel ausgeschaltet.  Die deutschen Untertitel sind sehr hilfreich.  Der Film läuft mit deutschen Untertiteln.		
motivieren	to motivate	[motiˈviːʁən]	haben + motiviert	Der Lehrer versucht, die Schüler zu motivieren.  Sie hat mich motiviert, weiterzulernen.  Gute Musik kann beim Arbeiten motivieren.		
die Pandemie	pandemic	[pandəˈmiː]	Pandemien	Die Pandemie hat das Leben weltweit verändert.  Viele Länder haben Maßnahmen während der Pandemie eingeführt.  Die Ärzte warnen vor zukünftigen Pandemien.		
die Grundlage	foundation; basis; fundamentals	[ˈɡʁʊntlɑːɡə]	Grundlagen	Die Mathematik bildet die Grundlage für viele Wissenschaften.  Die Verhandlung basiert auf klaren Grundlagen.  Er erklärt die Grundlagen der Programmierung.		
die App	app; application (software)	[ap]	Apps	Ich habe mir eine neue App heruntergeladen.  Die App hilft beim Sprachenlernen.  Viele Menschen benutzen die App täglich.		
schwierig	difficult, challenging	[ˈʃviːʁɪç]	Die Prüfung war sehr schwierig.  Es ist schwierig, gute Mitarbeiter zu finden.			
konzentrieren	to concentrate, to focus	[kɔnt͡sɛnˈtʁiːʁən]	haben + konzentriert	Ich muss mich auf die Arbeit konzentrieren.  Bitte konzentriere dich auf das Wesentliche.		
bedanken	to thank, express thanks	[bəˈdaŋkən]	haben + bedankt	Ich möchte mich bei Ihnen bedanken.  Wir bedanken uns für Ihre Hilfe.		
die Aktion	action, campaign	[akˈtsi̯oːn]	Aktionen	Die Schule startet eine Umweltaktion.  Die neue Marketingaktion war sehr erfolgreich.		
der Gutschein	voucher, gift certificate	[ˈɡuːtʃaɪn]	Gutscheine	Ich habe einen Gutschein für das Restaurant bekommen.  Kann ich den Gutschein auch online einlösen?		
der Anlass	occasion, reason, cause	[ˈanlas]	Anlässe	Wir feiern diesen besonderen Anlass mit einer Party.  Es gibt keinen besonderen Anlass für die Sorge.		
der Sack	bag, sack	[zak]	Säcke	Er trägt einen Sack Kartoffeln nach Hause.  Die Kinder spielen mit einem leeren Sack.		
das Gedicht	poem	[ɡəˈdɪçt]	Gedichte	Sie hat ein schönes Gedicht geschrieben.  Das Gedicht wurde im Unterricht vorgelesen.		
aufsagen	to recite, to say aloud	[ˈaʊfzaːɡn̩]	haben + aufgesagt	Die Kinder müssen das Gedicht auswendig aufsagen.  Er konnte den Text fehlerfrei aufsagen.		
bewerten	to assess, to evaluate, to rate	[bəˈveːɐ̯tən]	haben + bewertet	Der Lehrer bewertet die Prüfungen sehr sorgfältig.  Wir sollten die Qualität der Produkte genau bewerten.		
der Vorsatz	resolution, intention	[ˈfoːɐ̯zaʦ]	Vorsätze	Viele Menschen haben gute Vorsätze für das neue Jahr.  Sein Vorsatz, mehr Sport zu treiben, hielt leider nicht lange.		
häufig	frequent, common	[ˈhɔʏfɪç]	Er macht häufige Fehler in der Rechtschreibung.  Solche häufigen Ereignisse sind schwer vorherzusagen.  ich möchte es mir häufiger mal gemütlich machen.			
töpfern	to do pottery, to make pottery	[ˈtøpfɐn]	haben + getöpfert	Wir haben letzten Sommer zusammen getöpfert.  Die Kinder töpfern im Kunstunterricht.		
der Napf	bowl, dish (usually for animals)	[napf]	Näpfe	Der Hund trinkt Wasser aus seinem Napf.  Bitte fülle den Napf mit Futter auf.		
pflegeleicht	easy to care for, low-maintenance	[ˈpfleːɡəˌlaɪçt]	Diese Pflanze ist sehr pflegeleicht.  Wir suchen ein pflegeleichtes Haustier.			
gegenseitig	mutual, reciprocal	[ɡeˈɡɛnzaɪtɪç]	Wir haben gegenseitiges Vertrauen aufgebaut.  Die beiden Parteien haben eine gegenseitige Vereinbarung getroffen.			
unterstützen	to support, to assist	[ʊntɐˈʃtʏt͡sn̩]	haben + unterstützt	Wir unterstützen unsere Freunde bei ihrem Umzug.  Die Organisation unterstützt Familien in Not.		
